date,season,team,opponent team,conference,division,coach,dpa,dps,first downs,site,points,o:points,margin,line,ats margin,total
19991030,1999,UCLA,ARZ,P10,1A,Bob Toledo,-,-,-,home,7,33,-26,3.5,-22.5,-
19991030,1999,ARZ,UCLA,P10,1A,Dick Tomey,-,-,-,away,33,7,26,-3.5,22.5,-
19991030,1999,UTEP,SJST,WAC,1A,Charles Bailey,-,-,-,home,42,26,16,-6.5,9.5,-
19991030,1999,SJST,UTEP,WAC,1A,Dave Baldwin,-,-,-,away,26,42,-16,6.5,-9.5,-
19991030,1999,UTST,BOIS,BW,1A,Dave Arslanian,-,-,-,home,27,33,-6,-3,-9,-
19991030,1999,BOIS,UTST,BW,1A,Dirk Koetter,-,-,-,away,33,27,6,3,9,-
19991030,1999,VIR,FLST,ACC,1A,George Welsh,-,-,-,home,10,35,-25,13.5,-11.5,-
19991030,1999,FLST,VIR,ACC,1A,Bobby Bowden,-,-,-,away,35,10,25,-13.5,11.5,-
19991030,1999,WAKE,CLEM,ACC,1A,Jim Caldwell,-,-,-,home,3,12,-9,4.5,-4.5,-
19991030,1999,CLEM,WAKE,ACC,1A,Tommy Bowden,-,-,-,away,12,3,9,-4.5,4.5,-
19991030,1999,WAS,STAN,P10,1A,Mike Price,-,-,-,home,35,30,5,-3,2,-
19991030,1999,STAN,WAS,P10,1A,Tyrone Willingham,-,-,-,away,30,35,-5,3,-2,-
19991030,1999,WAST,ORST,P10,1A,Rick Neuheisel,-,-,-,home,13,27,-14,4.5,-9.5,-
19991030,1999,ORST,WAST,P10,1A,Dennis Erickson,-,-,-,away,27,13,14,-4.5,9.5,-
19991104,1999,MSST,KTKY,SEC,1A,Jackie Sherrill,-,-,-,home,23,22,1,-6.5,-5.5,-
19991104,1999,KTKY,MSST,SEC,1A,Hal Mumme,-,-,-,away,22,23,-1,6.5,5.5,-
19991106,1999,AIR,ARMY,MWC,1A,Fisher DeBerry,-,-,-,home,28,0,28,-15,13,-
19991106,1999,ARMY,AIR,USA,1A,Bob Sutton,-,-,-,away,0,28,-28,15,-13,-
19991106,1999,ALA,LSU,SEC,1A,Mike Dubose,-,-,-,home,23,17,6,-20,-14,-
19991106,1999,LSU,ALA,SEC,1A,Gerry DiNardo,-,-,-,away,17,23,-6,20,14,-
19991106,1999,ARZ,WAS,P10,1A,Dick Tomey,-,-,-,home,25,33,-8,-5.5,-13.5,-
19991106,1999,WAS,ARZ,P10,1A,Mike Price,-,-,-,away,33,25,8,5.5,13.5,-
19991106,1999,AUB,CFL,SEC,1A,Tommy Tuberville,-,-,-,home,28,10,18,-10.5,7.5,-
19991106,1999,CFL,AUB,IND,1A,Mike Kruczek,-,-,-,away,10,28,-18,10.5,-7.5,-
19991106,1999,BOIS,AKST,BW,1A,Dirk Koetter,-,-,-,home,63,10,53,-9.5,43.5,-
19991106,1999,AKST,BOIS,BW,1A,Joe Hollis,-,-,-,away,10,63,-53,9.5,-43.5,-
19991106,1999,BUF,HOF,MAC,1A,Craig Cirbus,-,-,-,home,13,20,-7,-,-,-
19991106,1999,HOF,BUF,,1AA,None,-,-,-,away,20,13,7,-,-,-
19991106,1999,CIN,LOU,USA,1A,Rick Minter,-,-,-,home,13,23,-10,1,-9,-
19991106,1999,LOU,CIN,USA,1A,John L. Smith,-,-,-,away,23,13,10,-1,9,-
19991106,1999,CLEM,DUKE,ACC,1A,Tommy Bowden,-,-,-,home,58,7,51,-12.5,38.5,-
19991106,1999,DUKE,CLEM,ACC,1A,Carl Franks,-,-,-,away,7,58,-51,12.5,-38.5,-
19991106,1999,CMCH,TOL,MAC,1A,Dick Flynn,-,-,-,home,13,32,-19,6.5,-12.5,-
19991106,1999,TOL,CMCH,MAC,1A,Gary Pinkel,-,-,-,away,32,13,19,-6.5,12.5,-
19991106,1999,CON,NEAS,1AA,1A,Randy Edsall,-,-,-,home,29,24,5,-,-,-
19991106,1999,NEAS,CON,,1AA,None,-,-,-,away,24,29,-5,-,-,-
19991106,1999,EMCH,BALL,MAC,1A,Tony Lombardi,-,-,-,home,31,21,10,-11,-1,-
19991106,1999,BALL,EMCH,MAC,1A,Bill Lynch,-,-,-,away,21,31,-10,11,1,-
19991106,1999,FLA,VAN,SEC,1A,Steve Spurrier,-,-,-,home,13,6,7,-28,-21,-
19991106,1999,VAN,FLA,SEC,1A,Woody Widenhofer,-,-,-,away,6,13,-7,28,21,-
19991106,1999,FRES,RICE,WAC,1A,Pat Hill,-,-,-,home,47,18,29,-2.5,26.5,-
19991106,1999,RICE,FRES,WAC,1A,Ken Hatfield,-,-,-,away,18,47,-29,2.5,-26.5,-
19991106,1999,HOU,TLN,USA,1A,Kim Helton,-,-,-,home,36,31,5,-13.5,-8.5,-
19991106,1999,TLN,HOU,USA,1A,Chris Scelfo,-,-,-,away,31,36,-5,13.5,8.5,-
19991106,1999,IOWA,ILL,B10,1A,Kirk Ferentz,-,-,-,home,24,40,-16,6.5,-9.5,-
19991106,1999,ILL,IOWA,B10,1A,Ron Turner,-,-,-,away,40,24,16,-6.5,9.5,-
19991106,1999,KAN,BAY,B12,1A,Terry Allen,-,-,-,home,45,10,35,-14,21,-
19991106,1999,BAY,KAN,B12,1A,Kevin Steele,-,-,-,away,10,45,-35,14,-21,-
19991106,1999,KAST,COLO,B12,1A,Bill Snyder,-,-,-,home,20,14,6,-16,-10,-
19991106,1999,COLO,KAST,B12,1A,Gary Barnett,-,-,-,away,14,20,-6,16,10,-
19991106,1999,KEST,MRSH,MAC,1A,Dean Pees,-,-,-,home,16,28,-12,34,22,-
19991106,1999,MRSH,KEST,MAC,1A,Bob Pruett,-,-,-,away,28,16,12,-34,-22,-
19991106,1999,LTCH,LMON,IND,1A,Jack Bicknell Jr.,-,-,-,home,58,17,41,-26,15,-
19991106,1999,LMON,LTCH,IND,1A,Bobby Keasler,-,-,-,away,17,58,-41,26,-15,-
19991106,1999,MCST,OHST,B10,1A,Bobby Williams,-,-,-,home,23,7,16,-5.5,10.5,-
19991106,1999,OHST,MCST,B10,1A,John Cooper,-,-,-,away,7,23,-16,5.5,-10.5,-
19991106,1999,MEM,SMIS,USA,1A,Rip Scherer,-,-,-,home,5,20,-15,5,-10,-
19991106,1999,SMIS,MEM,USA,1A,Jeff Bower,-,-,-,away,20,5,15,-5,10,-
19991106,1999,MIAO,AKRON,MAC,1A,Terry Hoeppner,-,-,-,home,32,23,9,-9,0,-
19991106,1999,AKRON,MIAO,MAC,1A,None,-,-,-,away,23,32,-9,9,0,-
19991106,1999,MICH,NORW,B10,1A,Lloyd Carr,-,-,-,home,37,3,34,-23,11,-
19991106,1999,NORW,MICH,B10,1A,Randy Walker,-,-,-,away,3,37,-34,23,-11,-
19991106,1999,MIS,ARK,SEC,1A,David Cutcliffe,-,-,-,home,38,16,22,1,23,-
19991106,1999,ARK,MIS,SEC,1A,Houston Nutt,-,-,-,away,16,38,-22,-1,-23,-
19991106,1999,MTEN,TMAR,IND,1A,Andy McCollum,-,-,-,home,70,14,56,-,-,-
19991106,1999,TMAR,MTEN,,1AA,None,-,-,-,away,14,70,-56,-,-,-
19991106,1999,NCAR,WAKE,ACC,1A,Carl Torbush,-,-,-,home,3,19,-16,8,-8,-
19991106,1999,WAKE,NCAR,ACC,1A,Jim Caldwell,-,-,-,away,19,3,16,-8,8,-
19991106,1999,NCST,MARY,ACC,1A,Mike OCain,-,-,-,home,30,17,13,1.5,14.5,-
19991106,1999,MARY,NCST,ACC,1A,Ron Vanderlinden,-,-,-,away,17,30,-13,-1.5,-14.5,-
19991106,1999,NEB,TXAM,B12,1A,Frank Solich,-,-,-,home,37,0,37,-13.5,23.5,-
19991106,1999,TXAM,NEB,B12,1A,R.C. Slocum,-,-,-,away,0,37,-37,13.5,-23.5,-
19991106,1999,NEV,IDA,BW,1A,Jeff Tisdel,-,-,-,home,33,42,-9,2.5,-6.5,-
19991106,1999,IDA,NEV,BW,1A,Chris Tormey,-,-,-,away,42,33,9,-2.5,6.5,-
19991106,1999,NMX,COST,MWC,1A,Rocky Long,-,-,-,home,22,36,-14,7,-7,-
19991106,1999,COST,NMX,MWC,1A,Sonny Lubick,-,-,-,away,36,22,14,-7,7,-
19991106,1999,OKLA,MIZ,B12,1A,Bob Stoops,-,-,-,home,37,0,37,-11,26,-
19991106,1999,MIZ,OKLA,B12,1A,Larry Smith,-,-,-,away,0,37,-37,11,-26,-
19991106,1999,OKST,TEX,B12,1A,Bob Simmons,-,-,-,home,21,34,-13,8,-5,-
19991106,1999,TEX,OKST,B12,1A,Mack Brown,-,-,-,away,34,21,13,-8,5,-
19991106,1999,ORE,WAST,P10,1A,Mike Bellotti,-,-,-,home,52,10,42,-15.5,26.5,-
19991106,1999,WAST,ORE,P10,1A,Rick Neuheisel,-,-,-,away,10,52,-42,15.5,-26.5,-
19991106,1999,ORST,CAL,P10,1A,Dennis Erickson,-,-,-,home,17,7,10,-9,1,-
19991106,1999,CAL,ORST,P10,1A,Tom Holmoe,-,-,-,away,7,17,-10,9,-1,-
19991106,1999,PIT,MIAF,BE,1A,Walt Harris,-,-,-,home,3,33,-30,8,-22,-
19991106,1999,MIAF,PIT,BE,1A,Butch Davis,-,-,-,away,33,3,30,-8,22,-
19991106,1999,PNST,MIN,B10,1A,Joe Paterno,-,-,-,home,23,24,-1,-14,-15,-
19991106,1999,MIN,PNST,B10,1A,Glen Mason,-,-,-,away,24,23,1,14,15,-
19991106,1999,PUR,WIS,B10,1A,Joe Tiller,-,-,-,home,21,28,-7,-1,-8,-
19991106,1999,WIS,PUR,B10,1A,Barry Alvarez,-,-,-,away,28,21,7,1,8,-
19991106,1999,RUT,NAVY,BE,1A,Terry Shea,-,-,-,home,7,34,-27,14,-13,-
19991106,1999,NAVY,RUT,IND,1A,Charlie Weatherbie,-,-,-,away,34,7,27,-14,13,-
19991106,1999,SDST,BYU,WAC,1A,Ted Tollner,-,-,-,home,7,30,-23,6.5,-16.5,-
19991106,1999,BYU,SDST,MWC,1A,LaVell Edwards,-,-,-,away,30,7,23,-6.5,16.5,-
19991106,1999,SJST,HAW,WAC,1A,Dave Baldwin,-,-,-,home,41,62,-21,-2.5,-23.5,-
19991106,1999,HAW,SJST,WAC,1A,June Jones,-,-,-,away,62,41,21,2.5,23.5,-
19991106,1999,SYR,TEM,BE,1A,Paul Pasqualoni,-,-,-,home,27,10,17,-18,-1,-
19991106,1999,TEM,SYR,BE,1A,Bobby Wallace,-,-,-,away,10,27,-17,18,1,-
19991106,1999,TEN,NOTD,SEC,1A,Phillip Fulmer,-,-,-,home,38,14,24,-9.5,14.5,-
19991106,1999,NOTD,TEN,IND,1A,Bob Davie,-,-,-,away,14,38,-24,9.5,-14.5,-
19991106,1999,TXT,IWST,B12,1A,Spike Dykes,-,-,-,home,28,16,12,-2.5,9.5,-
19991106,1999,IWST,TXT,B12,1A,Dan McCarney,-,-,-,away,16,28,-12,2.5,-9.5,-
19991106,1999,UAB,ECAR,USA,1A,Watson Brown,-,-,-,home,36,17,19,13,32,-
19991106,1999,ECAR,UAB,USA,1A,Steve Logan,-,-,-,away,17,36,-19,-13,-32,-
19991106,1999,USC,AZST,P10,1A,Paul Hackett,-,-,-,home,16,26,-10,-6,-16,-
19991106,1999,AZST,USC,P10,1A,Bruce Snyder,-,-,-,away,26,16,10,6,16,-
19991106,1999,UTAH,WYO,MWC,1A,Ron McBride,-,-,-,home,29,43,-14,-8,-22,-
19991106,1999,WYO,UTAH,MWC,1A,Dana Dimel,-,-,-,away,43,29,14,8,22,-
19991106,1999,UTEP,TLS,WAC,1A,Charles Bailey,-,-,-,home,19,43,-24,-14.5,-38.5,-
19991106,1999,TLS,UTEP,WAC,1A,Pat Henderson,-,-,-,away,43,19,24,14.5,38.5,-
19991106,1999,UTST,NMST,BW,1A,Dave Arslanian,-,-,-,home,6,14,-8,-2.5,-10.5,-
19991106,1999,NMST,UTST,BW,1A,Tony Samuel,-,-,-,away,14,6,8,2.5,10.5,-
19991106,1999,VIR,GTCH,ACC,1A,George Welsh,-,-,-,home,45,38,7,7,14,-
19991106,1999,GTCH,VIR,ACC,1A,George OLeary,-,-,-,away,38,45,-7,-7,-14,-
19991106,1999,WVA,VTCH,BE,1A,Don Nehlen,-,-,-,home,20,22,-2,19,17,-
19991106,1999,VTCH,WVA,BE,1A,Frank Beamer,-,-,-,away,22,20,2,-19,-17,-
19991111,1999,NCST,NCAR,ACC,1A,Mike OCain,-,-,-,neutral,6,10,-4,-12,-16,-
19991111,1999,NCAR,NCST,ACC,1A,Carl Torbush,-,-,-,neutral,10,6,4,12,16,-
19991113,1999,AIR,UNLV,MWC,1A,Fisher DeBerry,-,-,-,home,35,16,19,-25,-6,-
19991113,1999,UNLV,AIR,MWC,1A,John Robinson,-,-,-,away,16,35,-19,25,6,-
19991113,1999,AKRON,KEST,MAC,1A,None,-,-,-,home,37,34,3,-16,-13,-
19991113,1999,KEST,AKRON,MAC,1A,Dean Pees,-,-,-,away,34,37,-3,16,13,-
19991113,1999,AKST,NEV,BW,1A,Joe Hollis,-,-,-,home,44,28,16,3.5,19.5,-
19991113,1999,NEV,AKST,BW,1A,Jeff Tisdel,-,-,-,away,28,44,-16,-3.5,-19.5,-
19991113,1999,ALA,MSST,SEC,1A,Mike Dubose,-,-,-,home,19,7,12,-6,6,-
19991113,1999,MSST,ALA,SEC,1A,Jackie Sherrill,-,-,-,away,7,19,-12,6,-6,-
19991113,1999,ARK,TEN,SEC,1A,Houston Nutt,-,-,-,home,28,24,4,8,12,-
19991113,1999,TEN,ARK,SEC,1A,Phillip Fulmer,-,-,-,away,24,28,-4,-8,-12,-
19991113,1999,AZST,STAN,P10,1A,Bruce Snyder,-,-,-,home,30,50,-20,-2.5,-22.5,-
19991113,1999,STAN,AZST,P10,1A,Tyrone Willingham,-,-,-,away,50,30,20,2.5,22.5,-
19991113,1999,BAY,COLO,B12,1A,Kevin Steele,-,-,-,home,0,37,-37,21.5,-15.5,-
19991113,1999,COLO,BAY,B12,1A,Gary Barnett,-,-,-,away,37,0,37,-21.5,15.5,-
19991113,1999,BCOL,WVA,BE,1A,Tom OBrien,-,-,-,home,34,17,17,-3.5,13.5,-
19991113,1999,WVA,BCOL,BE,1A,Don Nehlen,-,-,-,away,17,34,-17,3.5,-13.5,-
19991113,1999,BOIS,NMST,BW,1A,Dirk Koetter,-,-,-,home,45,26,19,-8,11,-
19991113,1999,NMST,BOIS,BW,1A,Tony Samuel,-,-,-,away,26,45,-19,8,-11,-
19991113,1999,BOWL,BALL,MAC,1A,Gary Blackney,-,-,-,home,35,14,21,-15.5,5.5,-
19991113,1999,BALL,BOWL,MAC,1A,Bill Lynch,-,-,-,away,14,35,-21,15.5,-5.5,-
19991113,1999,CAL,ORE,P10,1A,Tom Holmoe,-,-,-,home,19,24,-5,7,2,-
19991113,1999,ORE,CAL,P10,1A,Mike Bellotti,-,-,-,away,24,19,5,-7,-2,-
19991113,1999,CMCH,EMCH,MAC,1A,Dick Flynn,-,-,-,home,29,26,3,3.5,6.5,-
19991113,1999,EMCH,CMCH,MAC,1A,Tony Lombardi,-,-,-,away,26,29,-3,-3.5,-6.5,-
19991113,1999,CON,NHAM,1AA,1A,Randy Edsall,-,-,-,home,18,43,-25,-,-,-
19991113,1999,NHAM,CON,,1AA,None,-,-,-,away,43,18,25,-,-,-
19991113,1999,DUKE,WAKE,ACC,1A,Carl Franks,-,-,-,home,48,35,13,4,17,-
19991113,1999,WAKE,DUKE,ACC,1A,Jim Caldwell,-,-,-,away,35,48,-13,-4,-17,-
19991113,1999,ECAR,CIN,USA,1A,Steve Logan,-,-,-,home,48,34,14,-10,4,-
19991113,1999,CIN,ECAR,USA,1A,Rick Minter,-,-,-,away,34,48,-14,10,-4,-
19991113,1999,FLST,MARY,ACC,1A,Bobby Bowden,-,-,-,home,49,10,39,-33,6,-
19991113,1999,MARY,FLST,ACC,1A,Ron Vanderlinden,-,-,-,away,10,49,-39,33,-6,-
19991113,1999,GEO,AUB,SEC,1A,Jim Donnan,-,-,-,home,21,38,-17,-10,-27,-
19991113,1999,AUB,GEO,SEC,1A,Tommy Tuberville,-,-,-,away,38,21,17,10,27,-
19991113,1999,GTCH,CLEM,ACC,1A,George OLeary,-,-,-,home,45,42,3,-4,-1,-
19991113,1999,CLEM,GTCH,ACC,1A,Tommy Bowden,-,-,-,away,42,45,-3,4,1,-
19991113,1999,HAW,FRES,WAC,1A,June Jones,-,-,-,home,31,24,7,3,10,-
19991113,1999,FRES,HAW,WAC,1A,Pat Hill,-,-,-,away,24,31,-7,-3,-10,-
19991113,1999,IWST,OKLA,B12,1A,Dan McCarney,-,-,-,home,10,31,-21,7,-14,-
19991113,1999,OKLA,IWST,B12,1A,Bob Stoops,-,-,-,away,31,10,21,-7,14,-
19991113,1999,LSU,HOU,SEC,1A,Gerry DiNardo,-,-,-,home,7,20,-13,-3,-16,-
19991113,1999,HOU,LSU,USA,1A,Kim Helton,-,-,-,away,20,7,13,3,16,-
19991113,1999,MEM,ARMY,USA,1A,Rip Scherer,-,-,-,home,14,10,4,-12,-8,-
19991113,1999,ARMY,MEM,USA,1A,Bob Sutton,-,-,-,away,10,14,-4,12,8,-
19991113,1999,MIN,IND,B10,1A,Glen Mason,-,-,-,home,44,20,24,-14,10,-
19991113,1999,IND,MIN,B10,1A,Cam Cameron,-,-,-,away,20,44,-24,14,-10,-
19991113,1999,MIZ,TXAM,B12,1A,Larry Smith,-,-,-,home,14,51,-37,7,-30,-
19991113,1999,TXAM,MIZ,B12,1A,R.C. Slocum,-,-,-,away,51,14,37,-7,30,-
19991113,1999,MTEN,CFL,IND,1A,Andy McCollum,-,-,-,home,14,39,-25,14,-11,-
19991113,1999,CFL,MTEN,IND,1A,Mike Kruczek,-,-,-,away,39,14,25,-14,11,-
19991113,1999,NAVY,TLN,IND,1A,Charlie Weatherbie,-,-,-,home,45,21,24,-8.5,15.5,-
19991113,1999,TLN,NAVY,USA,1A,Chris Scelfo,-,-,-,away,21,45,-24,8.5,-15.5,-
19991113,1999,NEB,KAST,B12,1A,Frank Solich,-,-,-,home,41,15,26,-9.5,16.5,-
19991113,1999,KAST,NEB,B12,1A,Bill Snyder,-,-,-,away,15,41,-26,9.5,-16.5,-
19991113,1999,NORW,MCST,B10,1A,Randy Walker,-,-,-,home,0,34,-34,19,-15,-
19991113,1999,MCST,NORW,B10,1A,Bobby Williams,-,-,-,away,34,0,34,-19,15,-
19991113,1999,OHST,ILL,B10,1A,John Cooper,-,-,-,home,20,46,-26,-10.5,-36.5,-
19991113,1999,ILL,OHST,B10,1A,Ron Turner,-,-,-,away,46,20,26,10.5,36.5,-
19991113,1999,OHU,MIAO,MAC,1A,Jim Grobe,-,-,-,home,40,28,12,5,17,-
19991113,1999,MIAO,OHU,MAC,1A,Terry Hoeppner,-,-,-,away,28,40,-12,-5,-17,-
19991113,1999,OKST,KAN,B12,1A,Bob Simmons,-,-,-,home,45,13,32,-7,25,-
19991113,1999,KAN,OKST,B12,1A,Terry Allen,-,-,-,away,13,45,-32,7,-25,-
19991113,1999,ORST,ARZ,P10,1A,Dennis Erickson,-,-,-,home,28,20,8,-3,5,-
19991113,1999,ARZ,ORST,P10,1A,Dick Tomey,-,-,-,away,20,28,-8,3,-5,-
19991113,1999,PIT,NOTD,BE,1A,Walt Harris,-,-,-,home,37,27,10,9,19,-
19991113,1999,NOTD,PIT,IND,1A,Bob Davie,-,-,-,away,27,37,-10,-9,-19,-
19991113,1999,PNST,MICH,B10,1A,Joe Paterno,-,-,-,home,27,31,-4,-6,-10,-
19991113,1999,MICH,PNST,B10,1A,Lloyd Carr,-,-,-,away,31,27,4,6,10,-
19991113,1999,RICE,UTEP,WAC,1A,Ken Hatfield,-,-,-,home,29,30,-1,-8.5,-9.5,-
19991113,1999,UTEP,RICE,WAC,1A,Charles Bailey,-,-,-,away,30,29,1,8.5,9.5,-
19991113,1999,RUT,SYR,BE,1A,Terry Shea,-,-,-,home,24,21,3,30.5,33.5,-
19991113,1999,SYR,RUT,BE,1A,Paul Pasqualoni,-,-,-,away,21,24,-3,-30.5,-33.5,-
19991113,1999,SCAR,FLA,SEC,1A,Lou Holtz,-,-,-,home,3,20,-17,27,10,-
19991113,1999,FLA,SCAR,SEC,1A,Steve Spurrier,-,-,-,away,20,3,17,-27,-10,-
19991113,1999,SMIS,LLAF,USA,1A,Jeff Bower,-,-,-,home,48,0,48,-37,11,-
19991113,1999,LLAF,SMIS,IND,1A,Jerry Baldwin,-,-,-,away,0,48,-48,37,-11,-
19991113,1999,SMU,CNO,WAC,1A,Mike Cavan,-,-,-,home,58,16,42,-,-,-
19991113,1999,CNO,SMU,,1AA,None,-,-,-,away,16,58,-42,-,-,-
19991113,1999,TCU,NTX,WAC,1A,Dennis Franchione,-,-,-,home,27,3,24,-22,2,-
19991113,1999,NTX,TCU,BW,1A,Darrell Dickey,-,-,-,away,3,27,-24,22,-2,-
19991113,1999,TEX,TXT,B12,1A,Mack Brown,-,-,-,home,58,7,51,-16,35,-
19991113,1999,TXT,TEX,B12,1A,Spike Dykes,-,-,-,away,7,58,-51,16,-35,-
19991113,1999,TLS,LMON,WAC,1A,Pat Henderson,-,-,-,home,34,37,-3,-7.5,-10.5,-
19991113,1999,LMON,TLS,IND,1A,Bobby Keasler,-,-,-,away,37,34,3,7.5,10.5,-
19991113,1999,TOL,NIL,MAC,1A,Gary Pinkel,-,-,-,home,44,14,30,-6,24,-
19991113,1999,NIL,TOL,MAC,1A,Joe Novak,-,-,-,away,14,44,-30,6,-24,-
19991113,1999,UAB,LTCH,USA,1A,Watson Brown,-,-,-,home,20,41,-21,8,-13,-
19991113,1999,LTCH,UAB,IND,1A,Jack Bicknell Jr.,-,-,-,away,41,20,21,-8,13,-
19991113,1999,UCLA,WAS,P10,1A,Bob Toledo,-,-,-,home,23,20,3,8.5,11.5,-
19991113,1999,WAS,UCLA,P10,1A,Mike Price,-,-,-,away,20,23,-3,-8.5,-11.5,-
19991113,1999,UTAH,NMX,MWC,1A,Ron McBride,-,-,-,home,52,7,45,-12,33,-
19991113,1999,NMX,UTAH,MWC,1A,Rocky Long,-,-,-,away,7,52,-45,12,-33,-
19991113,1999,VAN,KTKY,SEC,1A,Woody Widenhofer,-,-,-,home,17,19,-2,3,1,-
19991113,1999,KTKY,VAN,SEC,1A,Hal Mumme,-,-,-,away,19,17,2,-3,-1,-
19991113,1999,VIR,BUF,ACC,1A,George Welsh,-,-,-,home,50,21,29,-49,-20,-
19991113,1999,BUF,VIR,MAC,1A,Craig Cirbus,-,-,-,away,21,50,-29,49,20,-
19991113,1999,VTCH,MIAF,BE,1A,Frank Beamer,-,-,-,home,43,10,33,-8.5,24.5,-
19991113,1999,MIAF,VTCH,BE,1A,Butch Davis,-,-,-,away,10,43,-33,8.5,-24.5,-
19991113,1999,WAST,USC,P10,1A,Rick Neuheisel,-,-,-,home,28,31,-3,8.5,5.5,-
19991113,1999,USC,WAST,P10,1A,Paul Hackett,-,-,-,away,31,28,3,-8.5,-5.5,-
19991113,1999,WIS,IOWA,B10,1A,Barry Alvarez,-,-,-,home,41,3,38,-31.5,6.5,-
19991113,1999,IOWA,WIS,B10,1A,Kirk Ferentz,-,-,-,away,3,41,-38,31.5,-6.5,-
19991113,1999,WMCH,MRSH,MAC,1A,Gary Darnell,-,-,-,home,17,31,-14,11.5,-2.5,-
19991113,1999,MRSH,WMCH,MAC,1A,Bob Pruett,-,-,-,away,31,17,14,-11.5,2.5,-
19991113,1999,WYO,BYU,MWC,1A,Dana Dimel,-,-,-,home,31,17,14,7.5,21.5,-
19991113,1999,BYU,WYO,MWC,1A,LaVell Edwards,-,-,-,away,17,31,-14,-7.5,-21.5,-
19991120,1999,ARK,MSST,SEC,1A,Houston Nutt,-,-,-,home,14,9,5,-7.5,-2.5,-
19991120,1999,MSST,ARK,SEC,1A,Jackie Sherrill,-,-,-,away,9,14,-5,7.5,2.5,-
19991120,1999,ARMY,HOU,USA,1A,Bob Sutton,-,-,-,home,14,26,-12,4.5,-7.5,-
19991120,1999,HOU,ARMY,USA,1A,Kim Helton,-,-,-,away,26,14,12,-4.5,7.5,-
19991120,1999,AUB,ALA,SEC,1A,Tommy Tuberville,-,-,-,home,17,28,-11,3.5,-7.5,-
19991120,1999,ALA,AUB,SEC,1A,Mike Dubose,-,-,-,away,28,17,11,-3.5,7.5,-
19991120,1999,BALL,CMCH,MAC,1A,Bill Lynch,-,-,-,home,21,27,-6,2.5,-3.5,-
19991120,1999,CMCH,BALL,MAC,1A,Dick Flynn,-,-,-,away,27,21,6,-2.5,3.5,-
19991120,1999,BAY,OKST,B12,1A,Kevin Steele,-,-,-,home,14,34,-20,20,0,-
19991120,1999,OKST,BAY,B12,1A,Bob Simmons,-,-,-,away,34,14,20,-20,0,-
19991120,1999,BYU,UTAH,MWC,1A,LaVell Edwards,-,-,-,home,17,20,-3,-6.5,-9.5,-
19991120,1999,UTAH,BYU,MWC,1A,Ron McBride,-,-,-,away,20,17,3,6.5,9.5,-
19991120,1999,CFL,BOWL,IND,1A,Mike Kruczek,-,-,-,home,30,33,-3,-11,-14,-
19991120,1999,BOWL,CFL,MAC,1A,Gary Blackney,-,-,-,away,33,30,3,11,14,-
19991120,1999,CIN,MEM,USA,1A,Rick Minter,-,-,-,home,13,21,-8,2,-6,-
19991120,1999,MEM,CIN,USA,1A,Rip Scherer,-,-,-,away,21,13,8,-2,6,-
19991120,1999,COST,AIR,MWC,1A,Sonny Lubick,-,-,-,home,41,21,20,-2,18,-
19991120,1999,AIR,COST,MWC,1A,Fisher DeBerry,-,-,-,away,21,41,-20,2,-18,-
19991120,1999,ECAR,NCST,USA,1A,Steve Logan,-,-,-,home,23,6,17,-8,9,-
19991120,1999,NCST,ECAR,ACC,1A,Mike OCain,-,-,-,away,6,23,-17,8,-9,-
19991120,1999,FLA,FLST,SEC,1A,Steve Spurrier,-,-,-,home,23,30,-7,3,-4,-
19991120,1999,FLST,FLA,ACC,1A,Bobby Bowden,-,-,-,away,30,23,7,-3,4,-
19991120,1999,FRES,SJST,WAC,1A,Pat Hill,-,-,-,home,63,12,51,-16,35,-
19991120,1999,SJST,FRES,WAC,1A,Dave Baldwin,-,-,-,away,12,63,-51,16,-35,-
19991120,1999,HAW,NAVY,WAC,1A,June Jones,-,-,-,home,48,41,7,3,10,-
19991120,1999,NAVY,HAW,IND,1A,Charlie Weatherbie,-,-,-,away,41,48,-7,-3,-10,-
19991120,1999,IDA,BOIS,BW,1A,Chris Tormey,-,-,-,home,14,45,-31,-2.5,-33.5,-
19991120,1999,BOIS,IDA,BW,1A,Dirk Koetter,-,-,-,away,45,14,31,2.5,33.5,-
19991120,1999,ILL,NORW,B10,1A,Ron Turner,-,-,-,home,29,7,22,-13.5,8.5,-
19991120,1999,NORW,ILL,B10,1A,Randy Walker,-,-,-,away,7,29,-22,13.5,-8.5,-
19991120,1999,IND,PUR,B10,1A,Cam Cameron,-,-,-,home,24,30,-6,13,7,-
19991120,1999,PUR,IND,B10,1A,Joe Tiller,-,-,-,away,30,24,6,-13,-7,-
19991120,1999,IOWA,MIN,B10,1A,Kirk Ferentz,-,-,-,home,21,25,-4,20,16,-
19991120,1999,MIN,IOWA,B10,1A,Glen Mason,-,-,-,away,25,21,4,-20,-16,-
19991120,1999,KAN,IWST,B12,1A,Terry Allen,-,-,-,home,31,28,3,-3,0,-
19991120,1999,IWST,KAN,B12,1A,Dan McCarney,-,-,-,away,28,31,-3,3,0,-
19991120,1999,KAST,MIZ,B12,1A,Bill Snyder,-,-,-,home,66,0,66,-26,40,-
19991120,1999,MIZ,KAST,B12,1A,Larry Smith,-,-,-,away,0,66,-66,26,-40,-
19991120,1999,KTKY,TEN,SEC,1A,Hal Mumme,-,-,-,home,21,56,-35,12.5,-22.5,-
